@relation corpus_total_ngram
@attribute 'pos_sequence' string
@attribute 'xClasse' {apprenants,natifs}
@data
"NOUN DET NOUN PUNCT PROPN PUNCT NOUN PUNCT PRON VERB VERB SCONJ SCONJ ADJ AUX VERB DET NOUN SCONJ DET NOUN ADP DET NOUN VERB VERB PUNCT PRON VERB SCONJ DET NOUN VERB VERB ADP ADJ PUNCT CCONJ DET NOUN PROPN AUX AUX ADV DET NOUN PUNCT NOUN AUX ADV DET NOUN ADV VERB PUNCT DET NOUN PUNCT PRON PRON VERB DET NOUN ADJ ADP DET NOUN PUNCT CCONJ ADP DET ADJ NOUN PUNCT ADP ADV ADP ADV DET NOUN VERB ADP VERB DET NOUN PUNCT PRON VERB ADP DET NOUN ADP DET NOUN PUNCT PRON VERB ADV PUNCT CCONJ PRON PRON VERB DET NOUN PUNCT PRON VERB DET NOUN ADP NOUN NOUN ADP DET NOUN PUNCT DET NOUN ADP NOUN ADV ADV VERB ADV PUNCT DET NOUN AUX DET NOUN ADJ PUNCT DET NOUN NOUN ADJ PUNCT PRON ADV VERB ADV DET NOUN PUNCT DET NOUN VERB DET NOUN CCONJ DET NOUN VERB VERB DET NOUN CCONJ DET ADJ ADP DET NOUN CCONJ DET NOUN PUNCT ADJ AUX DET NOUN ADJ PUNCT ADV DET NOUN PROPN NOUN PUNCT PRON VERB VERB ADP DET NOUN PUNCT PRON AUX ADJ SCONJ PRON VERB AUX ADJ PUNCT SCONJ SCONJ DET NOUN AUX DET NOUN DET ADV ADJ PUNCT CCONJ DET NOUN ADP NOUN ADP PRON VERB AUX DET NOUN PUNCT ADV PUNCT ADV ADP NOUN PUNCT ADV DET NOUN PUNCT CCONJ ADV DET NOUN PUNCT ADV ADV NOUN PUNCT ADJ AUX DET NOUN ADJ ADP ADJ DET NOUN PUNCT NOUN PUNCT ADJ ADJ SCONJ PRON VERB ADV PRON VERB PUNCT PRON VERB ADJ DET NOUN PUNCT",apprenants
"NOUN DET NOUN PUNCT PRON PRON VERB ADP PRON ADJ ADP ADV SCONJ DET NOUN ADP PROPN ADP VERB DET NOUN ADP DET NOUN SCONJ DET NOUN ADJ DET NOUN ADP VERB DET NOUN ADP NOUN PUNCT PRON AUX VERB SCONJ DET NOUN ADJ VERB AUX VERB DET NOUN PUNCT CCONJ PUNCT PRON PRON NOUN ADP ADV ADV PRON VERB ADP DET NOUN ADJ PUNCT ADP DET NOUN PUNCT DET NOUN VERB DET ADV ADJ NOUN ADP DET NOUN CCONJ DET NOUN VERB ADV DET ADJ NOUN ADP NOUN ADP DET NOUN ADP NOUN CCONJ ADV ADP NOUN NOUN PUNCT ADP DET NOUN PUNCT PRON ADV AUX ADV VERB ADV ADP NOUN ADP PROPN PUNCT ADJ DET NOUN CCONJ DET NOUN AUX VERB PUNCT CCONJ PRON VERB NOUN ADP DET NOUN SCONJ DET NOUN AUX VERB NOUN PUNCT PRON VERB ADV ADP AUX VERB ADP NOUN DET NOUN PUNCT DET NOUN SCONJ PRON VERB ADP PROPN ADP DET NOUN PUNCT PRON VERB ADP ADP DET NOUN ADP DET NOUN ADV PUNCT ADP DET ADJ NOUN PUNCT PRON VERB VERB SCONJ DET NOUN VERB DET NOUN ADP DET NOUN CCONJ DET NOUN ADP DET NOUN PUNCT ADP ADV PUNCT DET NOUN AUX DET ADJ NOUN ADP NOUN ADP PRON VERB DET NOUN CCONJ ADP NOUN ADP NOUN ADP PRON AUX VERB PUNCT PRON AUX VERB SCONJ PRON VERB ADP VERB ADJ DET NOUN PUNCT ADV PUNCT PRON AUX ADJ ADP VERB SCONJ DET NOUN VERB DET NOUN ADV ADV ADJ CCONJ ADJ PUNCT DET NOUN ADP AUX AUX DET NOUN ADV ADJ ADP DET NOUN ADJ PUNCT PRON ADV AUX VERB ADP PRON VERB PUNCT CCONJ PRON ADV VERB SCONJ DET NOUN PRON VERB DET NOUN ADP VERB PRON PUNCT PRON VERB ADP DET NOUN DET NOUN SCONJ PRON AUX DET NOUN ADP NOUN CCONJ ADP NOUN ADP DET NOUN CCONJ DET NOUN ADP DET NOUN ADJ PUNCT ADP NOUN PUNCT CCONJ ADP ADJ DET NOUN VERB ADV PUNCT PRON PRON VERB ADP ADV ADV VERB ADP DET NOUN DET NOUN NOUN PRON AUX AUX ADV DET PRON ADP ADV ADJ NOUN ADP PROPN PUNCT NOUN DET ADJ NOUN ADP DET NOUN PUNCT PRON PRON NOUN ADV VERB PUNCT NOUN DET NOUN PUNCT NOUN NOUN ADP DET NOUN NOUN PUNCT PROPN ADJ",apprenants
"DET ADJ NOUN ADJ ADP VERB DET NOUN ADP NOUN AUX AUX DET NOUN ADJ ADP DET NOUN PUNCT PRON PRON PRON VERB ADV ADV VERB ADV DET NOUN ADJ PUNCT PRON VERB DET NOUN ADP DET NOUN AUX ADP DET NOUN ADJ PUNCT CCONJ PROPN DET NOUN PRON VERB VERB SCONJ DET NOUN ADJ VERB VERB PRON ADP VERB DET NOUN ADJ PUNCT ADV PUNCT DET NOUN NOUN AUX DET NOUN ADJ ADP DET NOUN ADP DET NOUN PUNCT PRON VERB AUX DET NOUN ADP DET NOUN PUNCT ADJ AUX DET ADJ NOUN ADJ ADJ VERB ADP DET NOUN ADP DET NOUN DET NOUN PUNCT DET NOUN PRON AUX ADJ ADP DET NOUN ADP DET NOUN ADP DET NOUN PUNCT ADP NOUN ADJ NOUN PUNCT PRON PRON VERB ADV ADP NOUN ADP ADJ NOUN VERB DET ADJ NOUN ADJ PUNCT NOUN PRON NOUN VERB NOUN NOUN ADP DET NOUN ADV PUNCT PRON VERB DET NOUN ADP DET NOUN DET NOUN PUNCT ADP DET NOUN PUNCT PRON VERB SCONJ PRON VERB VERB ADV NOUN ADP DET NOUN ADJ PUNCT VERB DET NOUN ADP DET NOUN CCONJ DET NOUN ADP DET NOUN VERB ADV NOUN ADP DET NOUN PUNCT",apprenants
"ADJ NOUN PRON AUX DET NOUN ADJ ADP DET NOUN PUNCT CCONJ ADV PUNCT PRON PRON VERB ADP ADV ADV VERB DET NOUN ADJ PUNCT ADV ADV VERB PRON PUNCT CCONJ ADV DET ADJ NOUN PUNCT ADV PUNCT PRON VERB SCONJ PRON VERB VERB DET NOUN CCONJ NOUN PUNCT ADP NOUN PUNCT SCONJ DET NOUN NOUN SCONJ PRON ADV VERB DET NOUN ADJ PUNCT DET NOUN AUX VERB CCONJ DET NOUN ADP DET NOUN PUNCT PRON VERB DET NOUN PUNCT PRON VERB DET ADJ NOUN ADP VERB DET ADJ NOUN PUNCT ADP ADV PUNCT DET NOUN NOUN AUX DET NOUN ADJ ADP DET NOUN ADP VERB DET NOUN ADP NOUN PUNCT PRON AUX DET NOUN ADP DET NOUN ADP DET NOUN CCONJ DET NOUN ADP ADJ DET NOUN PUNCT ADJ DET NOUN PUNCT DET NOUN ADV ADV ADP NOUN ADP VERB ADP DET NOUN ADP VERB ADP DET NOUN PUNCT ADV PUNCT ADV SCONJ PRON VERB DET NOUN ADJ PUNCT DET ADJ NOUN VERB DET NOUN ADJ CCONJ ADJ PUNCT ADV PUNCT DET NOUN ADJ ADV AUX DET NOUN ADJ ADP DET NOUN CCONJ DET NOUN ADP DET NOUN PUNCT DET NOUN ADP NOUN VERB DET NOUN CCONJ NOUN DET NOUN PUNCT CCONJ VERB DET NOUN ADP NOUN PUNCT DET ADJ NOUN ADJ DET NOUN ADP DET NOUN PRON VERB VERB ADV ADP NOUN CCONJ NOUN PUNCT ADP NOUN PUNCT DET NOUN ADP DET NOUN AUX ADJ PUNCT PROPN PUNCT CCONJ DET ADJ NOUN AUX VERB ADV ADP VERB DET ADJ NOUN PUNCT NOUN PUNCT",apprenants
"NOUN DET NOUN PUNCT PRON AUX ADV ADJ ADP NOUN NOUN ADP DET NOUN ADP ADJ NOUN ADJ PUNCT DET NOUN AUX ADJ ADP DET NOUN PUNCT PRON VERB ADV ADP NOUN CCONJ ADJ AUX DET ADJ NOUN ADP VERB NOUN DET NOUN ADP NOUN VERB PUNCT DET NOUN AUX ADV ADV DET NOUN ADJ PUNCT CCONJ ADV DET NOUN ADJ PUNCT DET NOUN VERB ADP ADV ADP VERB ADP DET NOUN PUNCT PRON VERB ADP VERB DET NOUN CCONJ ADP VERB ADV ADP NOUN PUNCT DET NOUN NOUN ADP NOUN NOUN ADP DET NOUN PUNCT DET NOUN CCONJ DET NOUN PUNCT PRON AUX VERB ADP NOUN NOUN ADP DET NOUN PUNCT ADP ADV PUNCT DET NOUN AUX DET NOUN ADP DET NOUN VERB ADP PRON VERB PUNCT PRON VERB VERB DET NOUN CCONJ VERB ADP DET NOUN PUNCT PRON VERB DET NOUN ADJ CCONJ VERB ADP DET NOUN ADJ ADP DET NOUN PUNCT PRON PRON VERB ADP VERB ADP PROPN ADJ NOUN ADP VERB ADP NOUN NOUN ADP VERB DET NOUN PUNCT NOUN ADP VERB ADP NOUN DET NOUN PUNCT",apprenants
"DET NUM NOUN PUNCT PROPN NOUN DET NOUN PUNCT PROPN PROPN PROPN ADP DET NOUN ADJ SCONJ DET NOUN VERB VERB NOUN NOUN ADP DET ADJ NOUN ADJ PUNCT VERB DET NOUN ADV AUX PUNCT PRON AUX VERB ADP NOUN ADP DET NOUN SCONJ NOUN AUX ADP DET NOUN ADJ PUNCT ADP VERB DET NOUN PUNCT PRON VERB SCONJ ADP ADJ DET NOUN ADJ PUNCT DET NOUN VERB VERB DET NOUN ADP DET NOUN ADP DET NOUN ADJ CCONJ ADJ PUNCT DET NOUN VERB NOUN ADV VERB DET NOUN ADP PRON VERB PUNCT ADP VERB DET NOUN ADP ADJ PUNCT ADP VERB DET NOUN ADP DET NOUN PUNCT ADP ADV PUNCT NOUN AUX ADV ADJ ADP VERB DET NOUN ADJ CCONJ ADJ ADP DET NOUN CCONJ DET NOUN PRON VERB DET NOUN PUNCT PRON VERB VERB NOUN NOUN ADJ ADP DET NOUN PUNCT DET NOUN ADP NOUN CCONJ PRON VERB PRON VERB DET ADV ADV ADJ PUNCT PRON VERB VERB SCONJ DET NOUN VERB VERB VERB ADV ADP NOUN CCONJ ADP NOUN ADP DET NOUN PUNCT DET NOUN VERB VERB ADV ADP NOUN PUNCT ADP PROPN ADJ CCONJ DET NOUN VERB VERB DET NOUN ADP DET NOUN PUNCT ADP DET NOUN ADP NOUN PUNCT ADJ ADV ADV ADV ADV VERB SCONJ SCONJ DET NOUN VERB NOUN PUNCT PRON PROPN VERB ADV DET NOUN ADP DET NOUN CCONJ ADP DET NOUN PUNCT ADV PUNCT PRON VERB VERB SCONJ ADP VERB ADP NOUN DET NOUN ADP DET NOUN PUNCT DET NOUN VERB PRON VERB ADP NOUN NOUN ADP VERB ADP NOUN NOUN ADJ PUNCT ADP NOUN PRON PRON AUX ADV NOUN PUNCT DET NOUN ADV VERB ADV ADV CCONJ DET NOUN VERB ADV ADP NOUN ADJ PUNCT ADP DET NOUN ADJ ADP DET NOUN CCONJ DET NOUN ADP DET NOUN PUNCT ADP NOUN ADP NOUN CCONJ NOUN NOUN ADP NOUN ADP NOUN PUNCT NOUN PUNCT NOUN DET NOUN PUNCT NOUN NOUN ADP DET NOUN ADJ PUNCT NOUN",apprenants
"PROPN AUX AUX VERB ADV DET NOUN PRON PRON AUX VERB ADP VERB NOUN NOUN ADJ ADP DET NOUN PUNCT PRON AUX ADP NOUN ADV ADP DET NOUN PUNCT ADJ NOUN PUNCT AUX ADV ADJ NOUN ADP DET NOUN ADP DET NOUN PUNCT ADJ DET NOUN VERB ADP NOUN ADP VERB NOUN PUNCT ADP VERB DET NOUN NOUN PUNCT ADP PRON VERB PUNCT ADP ADV PUNCT PRON PRON VERB DET NOUN ADP DET NOUN ADP NOUN PUNCT PRON VERB VERB DET NOUN PUNCT ADV VERB ADJ AUX ADJ ADV PRON VERB VERB DET NOUN PUNCT ADV PRON AUX ADJ ADP VERB SCONJ DET NOUN ADV VERB ADV AUX VERB PUNCT ADP ADV PUNCT ADV ADV DET NOUN VERB DET NOUN PUNCT DET NOUN ADV PUNCT PRON VERB SCONJ PRON AUX VERB DET NOUN ADP NOUN ADP PRON VERB ADP DET NOUN NOUN PUNCT PUNCT PRON AUX ADV VERB ADP VERB ADJ DET NOUN ADP ADJ DET NOUN PUNCT ADP ADV PUNCT ADV ADP NOUN PUNCT ADV ADP ADJ VERB DET NOUN DET NOUN PUNCT PRON VERB ADV ADV ADV NOUN PUNCT ADV PUNCT ADJ DET NOUN ADV NOUN ADV AUX ADV ADV ADJ SCONJ ADJ AUX DET NOUN PRON VERB DET NOUN PUNCT VERB ADV PRON ADV DET NOUN PUNCT SCONJ PRON PRON AUX ADJ AUX PRON PRON VERB DET NOUN PUNCT ADV ADJ AUX PRON VERB ADJ DET NOUN ADP VERB DET NOUN PUNCT PRON VERB ADP NOUN ADV ADP DET NOUN ADP VERB ADP NOUN DET NOUN CCONJ PRON VERB ADV PUNCT",apprenants
"NOUN DET NOUN PUNCT ADP AUX VERB DET NOUN SCONJ DET ADJ NOUN ADJ PUNCT VERB DET NOUN ADP DET NOUN ADP VERB DET NOUN ADP NOUN PUNCT AUX VERB DET NOUN NOUN NOUN PUNCT PRON PRON VERB ADP PRON VERB DET NOUN PUNCT ADP DET NOUN PUNCT SCONJ PRON PRON ADV VERB ADV DET NOUN ADJ PUNCT DET NOUN AUX NOUN ADP NOUN PUNCT ADP NOUN PUNCT PRON VERB VERB DET NOUN ADP NOUN ADP VERB DET NOUN ADJ PUNCT PRON VERB ADP NOUN ADP VERB VERB DET NOUN ADJ CCONJ ADV PUNCT ADP ADV PUNCT PRON ADV VERB DET ADJ ADJ PUNCT ADV PRON VERB VERB SCONJ PRON VERB VERB DET ADJ NOUN PUNCT PRON AUX VERB DET NOUN ADP NOUN ADJ PUNCT ADV PUNCT DET NOUN ADJ ADP DET NOUN ADV VERB ADV AUX VERB PUNCT DET NOUN VERB VERB ADV ADP NOUN ADP VERB DET NOUN PUNCT ADP NOUN PUNCT DET NOUN AUX ADJ ADP NOUN ADP DET NOUN ADP DET NOUN ADJ PUNCT ADP NOUN PUNCT DET NOUN ADV VERB ADV ADV ADP NOUN NOUN NOUN ADJ NOUN PUNCT ADP NOUN ADP NOUN ADJ PUNCT PRON VERB VERB DET NOUN ADP NOUN ADP NOUN PUNCT SCONJ PRON PRON VERB DET NOUN ADJ ADP VERB DET NOUN PUNCT DET NOUN VERB VERB NOUN CCONJ PRON VERB ADP PROPN VERB PUNCT NOUN PUNCT DET NOUN NOUN PUNCT",apprenants
"NOUN DET NOUN PUNCT PROPN PUNCT NOUN PUNCT PRON VERB VERB SCONJ SCONJ ADJ AUX VERB DET NOUN SCONJ DET NOUN ADP DET NOUN VERB VERB PUNCT PRON VERB SCONJ DET NOUN VERB VERB ADP ADJ PUNCT CCONJ DET NOUN PROPN AUX AUX ADV DET NOUN PUNCT NOUN AUX ADV DET NOUN ADV VERB PUNCT DET NOUN PUNCT PRON PRON VERB DET NOUN ADJ ADP DET NOUN PUNCT CCONJ ADP DET ADJ NOUN PUNCT ADP ADV ADP ADV DET NOUN VERB ADP VERB DET NOUN PUNCT PRON VERB ADP DET NOUN ADP DET NOUN PUNCT PRON VERB ADV PUNCT CCONJ PRON PRON VERB DET NOUN PUNCT PRON VERB DET NOUN ADP NOUN NOUN ADP DET NOUN PUNCT DET NOUN ADP NOUN ADV ADV VERB ADV PUNCT DET NOUN AUX DET NOUN ADJ PUNCT DET NOUN NOUN ADJ PUNCT PRON ADV VERB ADV DET NOUN PUNCT DET NOUN VERB DET NOUN CCONJ DET NOUN VERB VERB DET NOUN CCONJ DET ADJ ADP DET NOUN CCONJ DET NOUN PUNCT ADJ AUX DET NOUN ADJ PUNCT ADV DET NOUN PROPN NOUN PUNCT PRON VERB VERB ADP DET NOUN PUNCT PRON AUX ADJ SCONJ PRON VERB AUX ADJ PUNCT SCONJ SCONJ DET NOUN AUX DET NOUN DET ADV ADJ PUNCT CCONJ DET NOUN ADP NOUN ADP PRON VERB AUX DET NOUN PUNCT ADV PUNCT ADV ADP NOUN PUNCT ADV DET NOUN PUNCT CCONJ ADV DET NOUN PUNCT ADV ADV NOUN PUNCT ADJ AUX DET NOUN ADJ ADP ADJ DET NOUN PUNCT NOUN PUNCT ADJ ADJ SCONJ PRON VERB ADV PRON VERB PUNCT PRON VERB ADJ DET NOUN PUNCT",apprenants
"NOUN PROPN AUX VERB VERB SCONJ PRON AUX VERB ADP VERB DET ADJ NOUN NOUN PRON VERB DET NOUN ADP NOUN VERB PUNCT PRON VERB DET NOUN ADJ CCONJ ADP DET NOUN ADP NOUN PUNCT PRON PRON AUX VERB ADP PRON ADJ DET NOUN ADP VERB DET NOUN ADP DET NOUN PUNCT PRON VERB ADP SCONJ PRON AUX ADV ADJ ADP DET NOUN PUNCT PRON VERB SCONJ ADJ AUX ADJ ADP VERB DET NOUN ADP DET NOUN ADJ CCONJ DET NOUN VERB ADV X ADJ PUNCT ADV ADV PUNCT DET NOUN AUX ADV DET NOUN ADP DET NOUN PUNCT NOUN ADP PRON PUNCT DET NOUN VERB ADP ADV ADP ADV ADJ CCONJ ADV ADP NOUN VERB ADV DET NOUN ADP VERB DET ADJ NOUN PUNCT SCONJ NOUN PRON PRON NOUN PUNCT NOUN AUX ADV VERB ADV ADV ADP DET NOUN ADP DET NOUN PUNCT CCONJ ADV ADP DET NOUN PRON VERB NOUN PROPN CCONJ DET NOUN ADP DET NOUN ADJ PUNCT ADP ADV ADP DET NOUN AUX AUX VERB PUNCT DET NOUN ADP NOUN AUX ADV VERB PUNCT PRON PRON VERB ADV ADP VERB DET NOUN CCONJ DET NOUN ADP DET NOUN CCONJ DET ADJ PUNCT ADP ADV DET NOUN PRON VERB DET NOUN PUNCT NOUN NOUN ADJ CCONJ DET NOUN ADJ ADP DET NOUN AUX AUX VERB PUNCT ADV ADV PUNCT NOUN NOUN ADP NOUN AUX ADV PRON VERB DET NOUN ADJ PRON AUX VERB DET NOUN ADP NOUN PUNCT ADV DET NOUN ADJ PUNCT PRON VERB SCONJ PRON VERB VERB ADP VERB DET NOUN ADP NOUN ADP NOUN ADJ PUNCT ADP NOUN PUNCT DET NOUN ADP NOUN ADP DET NOUN VERB AUX VERB ADP DET NOUN PUNCT ADV PRON VERB PRON VERB ADP VERB CCONJ VERB PUNCT DET NOUN PRON PRON VERB VERB VERB VERB DET NOUN PUNCT ADJ AUX DET NOUN ADV NOUN NOUN ADP DET NOUN CCONJ DET NOUN PUNCT ADV PUNCT ADV ADP PRON PUNCT VERB DET NOUN ADJ AUX ADV DET NOUN ADJ PUNCT PRON PRON NOUN ADP VERB ADV DET NOUN PUNCT ADP PRON VERB ADP NOUN NOUN PUNCT PRON PRON NOUN ADP VERB PUNCT NOUN PUNCT ADP NOUN NOUN ADP DET NOUN VERB PUNCT PROPN",apprenants
"ADJ NOUN DET NOUN PUNCT ADP ADV SCONJ VERB ADP DET NOUN PRON PRON VERB ADJ CCONJ NOUN PUNCT VERB VERB ADV DET NOUN CCONJ DET NOUN ADP DET NOUN VERB SCONJ PRON PRON VERB PUNCT ADP DET NOUN ADJ ADJ PRON AUX ADP ADV ADV ADJ ADP VERB DET NOUN ADJ PUNCT PRON VERB ADP DET NOUN SCONJ PRON AUX VERB ADP PRON ADJ PUNCT ADP AUX DET ADJ NOUN ADJ PUNCT DET NOUN ADJ DET NOUN VERB ADJ CCONJ DET NOUN ADJ ADJ PUNCT CCONJ DET NOUN ADJ AUX ADP ADV NOUN VERB DET ADV ADJ ADP DET ADJ NOUN PUNCT NOUN ADP DET NOUN ADP DET NOUN PUNCT PRON VERB ADJ DET NOUN ADP NOUN ADP NOUN ADV ADV ADP ADJ DET NOUN PUNCT CCONJ ADV DET NOUN PRON VERB CCONJ NOUN ADP NOUN ADP DET NOUN ADJ PUNCT DET NOUN ADP DET NOUN VERB ADP NOUN ADP DET NOUN CCONJ DET VERB DET ADP ADP DET NOUN NOUN NOUN ADP VERB ADP DET NOUN ADJ PUNCT ADJ ADP PRON VERB ADP DET NOUN PRON AUX ADJ ADP DET NOUN PUNCT PROPN CCONJ ADJ PUNCT PRON AUX VERB VERB SCONJ DET NOUN ADP NOUN ADP ADJ PUNCT NOUN CCONJ NOUN ADP DET NOUN ADV ADP DET DET NOUN PUNCT ADP VERB DET NOUN PRON AUX VERB ADP ADV NOUN DET NOUN ADP NOUN ADP DET NOUN PUNCT PRON VERB PRON VERB DET NOUN ADP NOUN NOUN PRON VERB ADV ADP DET NOUN ADP DET ADJ NOUN ADJ PUNCT ADP DET NOUN ADJ PUNCT DET ADJ NOUN ADP DET NOUN PRON AUX VERB ADP VERB ADP ADV DET ADJ NOUN PRON ADV ADP VERB DET NOUN ADP DET NOUN ADP NOUN ADJ PUNCT PRON VERB VERB SCONJ PRON VERB VERB DET NOUN CCONJ VERB DET NOUN ADP VERB DET NOUN ADP VERB DET NOUN ADJ ADJ PUNCT",apprenants
"PROPN AUX VERB SCONJ DET NOUN NOUN PRON PRON VERB VERB DET NOUN ADJ PUNCT DET NOUN ADJ VERB DET ADJ NOUN ADP PRON PUNCT ADP DET NOUN ADJ PUNCT DET NOUN AUX VERB ADV ADP ADV ADJ PUNCT CCONJ PRON VERB VERB DET NOUN ADP NOUN PUNCT DET NOUN ADP DET NOUN ADP DET NOUN ADP NOUN PUNCT PRON PRON VERB VERB NOUN NOUN ADJ ADJ PUNCT ADP DET NOUN ADJ PUNCT ADP NOUN PUNCT NOUN PUNCT NOUN AUX VERB ADP DET NOUN NOUN NOUN ADP NOUN NOUN PUNCT DET NOUN CCONJ NOUN ADP DET NOUN ADJ VERB DET NOUN VERB ADV SCONJ DET NOUN VERB VERB DET NOUN ADP NOUN ADJ PUNCT ADP ADV PUNCT DET NOUN ADP DET NOUN ADJ VERB DET NOUN VERB ADP DET NOUN ADP NOUN PUNCT DET NOUN CCONJ DET NOUN PUNCT VERB ADP ADJ NOUN DET NOUN ADP NOUN ADJ PUNCT ADV PUNCT NOUN AUX DET NOUN ADV ADJ SCONJ DET NOUN VERB VERB DET NOUN ADJ PUNCT DET NOUN ADP DET NOUN VERB AUX ADV ADV DET NOUN ADJ ADP DET NOUN PUNCT CCONJ ADV PRON VERB ADV VERB DET NOUN CCONJ VERB DET NOUN ADP DET NOUN PUNCT ADP ADV SCONJ NOUN ADP DET NOUN PUNCT ADJ NOUN ADP DET NOUN PRON DET NOUN AUX ADP ADV ADP ADV CCONJ SCONJ PRON VERB DET NOUN CCONJ ADV ADV VERB DET NOUN ADJ PUNCT NOUN PUNCT",apprenants
"NOUN DET NOUN PUNCT PRON PRON VERB PUNCT PRON AUX PROPN CCONJ PRON AUX DET NOUN ADP DET NOUN PUNCT ADP DET ADJ NOUN PUNCT PRON PRON VERB ADP PRON PRON VERB VERB DET NOUN ADP NOUN ADJ NOUN ADP DET NOUN PUNCT DET ADJ AUX ADV ADJ ADP ADJ DET NOUN PRON VERB DET NOUN ADP DET NOUN ADJ PUNCT DET NOUN PUNCT DET NOUN PRON VERB VERB DET NOUN NOUN PRON VERB ADP ADJ DET NOUN ADP PRON PRON VERB DET NOUN VERB ADP DET NOUN CCONJ DET NOUN PUNCT ADV SCONJ DET NOUN ADJ VERB AUX VERB ADP NOUN PRON PRON AUX DET NOUN ADJ CCONJ DET NOUN ADJ ADP NOUN ADV ADV ADJ PUNCT DET ADJ NOUN ADP NOUN AUX VERB DET NOUN ADV ADP VERB ADP NOUN PUNCT PRON PRON AUX VERB DET NOUN ADP DET NOUN ADP DET NOUN ADP DET NOUN PUNCT ADV VERB DET NOUN ADP NOUN ADP NOUN PUNCT ADP DET NOUN PUNCT DET NOUN PUNCT PUNCT ADP ADV PUNCT NOUN ADP DET NOUN PUNCT DET NOUN AUX DET NOUN ADP VERB DET NOUN ADV VERB DET NOUN ADP NOUN PRON VERB DET NOUN AUX VERB ADP ADJ DET NOUN ADP DET NOUN PUNCT PRON VERB ADP PRON PRON PRON VERB SCONJ DET NOUN AUX VERB PUNCT ADP NOUN ADP DET NOUN ADJ PUNCT VERB PUNCT NOUN PUNCT VERB DET ADJ NOUN PUNCT DET NUM NOUN PUNCT NUM",apprenants
"ADJ NOUN PUNCT PROPN PUNCT PRON PRON VERB ADP VERB DET VERB ADP VERB ADP AUX VERB DET ADJ NOUN ADP DET NOUN ADP NOUN NOUN PUNCT CCONJ PRON VERB PRON VERB DET NOUN PUNCT ADV ADV PUNCT DET NOUN VERB NOUN ADP DET NOUN ADJ ADP DET NOUN PUNCT VERB ADP NOUN ADJ ADP DET NOUN VERB PUNCT ADJ DET NOUN PUNCT PRON VERB ADP NOUN PUNCT PRON PRON NOUN VERB ADP VERB DET NOUN ADP DET NOUN PUNCT ADV DET NOUN VERB PRON VERB ADP NOUN ADV VERB DET NOUN CCONJ ADP PRON VERB ADP DET NOUN ADJ PUNCT ADP NOUN DET NOUN ADJ PUNCT DET NOUN VERB ADP DET NOUN VERB DET NOUN CCONJ DET NOUN ADJ ADP DET NOUN PUNCT DET NOUN ADP DET NOUN VERB ADV VERB DET ADJ NOUN PUNCT ADP NOUN PUNCT PROPN PUNCT NOUN ADV ADP NOUN ADP DET PROPN PUNCT AUX ADJ ADP DET NOUN ADP NOUN PUNCT DET NOUN PUNCT ADP NOUN ADP NOUN PRON VERB ADP VERB ADP DET NOUN PUNCT ADV DET NOUN ADJ VERB ADP NOUN ADV PUNCT DET NOUN VERB ADV ADV DET NOUN PUNCT CCONJ ADV NOUN NOUN PUNCT ADJ AUX VERB ADP VERB PUNCT SCONJ DET NOUN AUX VERB ADP ADV ADP NOUN PUNCT DET NOUN ADP NOUN VERB VERB ADV ADV ADV PUNCT DET NOUN VERB NOUN ADP VERB PUNCT ADP VERB CCONJ ADV ADJ PUNCT ADV VERB DET NOUN PUNCT ADP NOUN PUNCT PRON VERB DET NOUN ADP DET NOUN ADP VERB DET NOUN PUNCT ADP ADV PUNCT DET NOUN AUX ADV VERB ADP DET NOUN PUNCT PRON PRON DET VERB ADV VERB ADV DET NOUN ADP VERB ADP NOUN NOUN ADP NOUN NOUN CCONJ ADP VERB DET NOUN ADP DET NOUN PUNCT ADP NOUN PUNCT DET NOUN NOUN DET NOUN ADJ PUNCT ADJ PUNCT CCONJ ADJ ADP ADJ NOUN PUNCT ADP ADV ADP NOUN PUNCT DET NOUN VERB DET NOUN PUNCT NOUN AUX PRON ADV PUNCT VERB VERB NOUN NOUN ADP DET NOUN VERB PUNCT ADV",apprenants
